10en,11en,NameComment
0x787614,0x78761C,dwWorldObjCameraExtOffset
0x787618,0x787620,dwWorldObjAtomicExtOffset
0x78761C,0x787624,dwWorldObjClumpExtOffset
0x787620,0x787628,lightExtOffset
0x787624,0x78762C,_rpWorldListFreeList
0x787648,0x787650,worldModule
0x787650,0x787658,_rwRasterFreeList
0x787674,0x78767C,rasterModule
0x78767C,0x787684,_rpMaterialFreeList
0x7876A0,0x7876A8,materialModule
0x7876CC,0x7876D4,MatFXMaterialDataOffset
0x7876DC,0x7876E4,MatFXAtomicDataOffset
0x7876E0,0x7876E8,MatFXWorldSectorDataOffset
0x7876EC,0x7876F4,anisotTextureOffset
0x7876F0,0x7876F8,_rwD3D8SetTextureAnisotropyOffset
0x7876F8,0x787700,TextureStageStateCache
0x787EF8,0x787F00,__RwD3D8StateCache
0x788008,0x788010,RenderStateChanges
0x7882D8,0x7882E0,RenderStateD3D
0x788B48,0x788B50,TextureStageStateD3D
0x788F48,0x788F50,TextureStageStateChanges
0x789748,0x789750,NumRenderStateChanges
0x78974C,0x789754,NumTextureStageStateChanges
0x789750,0x789758,_rwIm3DGlobals
0x789758,0x789760,_RwD3D8CurrentModeIndex
0x789760,0x789768,LastMaterial
0x7897A4,0x7897AC,hWnd
0x7897A8,0x7897B0,_RwD3DDevice
0x7897AC,0x7897B4,_RwD3D8DepthStencilSurface
0x7897B0,0x7897B8,_RwD3D8RenderSurface
0x7897B4,0x7897BC,_RwDirect3DObject
0x7897B8,0x7897C0,NeedToCopyFromBackBuffer
0x7897BC,0x7897C4,SystemStarted
0x7897C4,0x7897CC,NumDisplayModes
0x7897C8,0x7897D0,_RwD3DAdapterIndex
0x7897CC,0x7897D4,StencilClearValue
0x7897D0,0x7897D8,DisplayModes
0x7897D4,0x7897DC,InsideScene
0x7897D8,0x7897E0,LastVertexBufferStride
0x7897DC,0x7897E4,LastWorldMatrixUsedIdentity
0x7897E0,0x7897E8,LastMatrixUsed
0x789BF0,0x789BF8,MatrixFreeList
0x789BF4,0x789BFC,MaxNumLights
0x789BF8,0x789C00,LightsCache
0x789BFC,0x789C04,DynamicVertexBufferList
0x789C00,0x789C08,DynamicVertexBufferFreeList
0x789C04,0x789C0C,CurrentDynamicVertexBufferManager
0x789C08,0x789C10,OffSetDynamicVertexBufferManager
0x789C18,0x789C20,SizeDynamicVertexBufferManager
0x789C28,0x789C30,DynamicVertexBufferManager
0x789C38,0x789C40,VertexShaderList
0x789C3C,0x789C44,VertexShaderFreeList
0x789C40,0x789C48,PixelShaderList
0x789C44,0x789C4C,PixelShaderFreeList
0x789C48,0x789C50,_rwD3D8CPUSupportsMMX
0x789C4C,0x789C54,_rwD3D8CPUSupportsSSE
0x789C50,0x789C58,_rwD3D8CPUSupportsSSE2
0x789C54,0x789C5C,_rwD3D8CPUSupports3DNow
0x789C58,0x789C60,_rpLightFreeList
0x789C7C,0x789C84,lightModule
0x789FC8,0x789FD0,_freeListList
0x789FF4,0x789FFC,_freeListModuleOpen
0x789FF8,0x78A000,_masterFreeListPtr
0x789FFC,0x78A004,UseOwnVertexBuffer
0x78A000,0x78A008,CurrentBaseIndex
0x78A004,0x78A00C,CurrentVertexBuffer
0x78A008,0x78A010,IB2DOffset
0x78A00C,0x78A014,IndexBuffer2D
0x78A010,0x78A018,FvfList
0x78A014,0x78A01C,FvfFreeList
0x78A018,0x78A020,FreeVBFreeList
0x78A01C,0x78A024,CreatedVBFreeList
0x78A02C,0x78A034,_rxPipesFreeList
0x78A050,0x78A058,RxPipelineInstanced
0x78A054,0x78A05C,_rxHeapGlobal
0x78A058,0x78A060,toolkitRegEntriesSpace
0x78A07C,0x78A084,toolkitRegEntries
0x78A084,0x78A08C,numRegToolkits
0x78A088,0x78A090,errorModule
0x78A0B0,0x78A0B8,dwEngineSkinPluginOffset
0x78A0B4,0x78A0BC,dwAtomicSkinPluginOffset
0x78A0B8,0x78A0C0,dwGeometrySkinPluginOffset
0x78A0D4,0x78A0DC,pSkinPipeline
0x78A0F4,0x78A0FC,MeshStatic
0x78A640,0x78A648,MatFXAtomicPipe
0x78A644,0x78A64C,MatFXWorldSectorPipe
0x78A648,0x78A650,BumpMapPixelShader
0x78A64C,0x78A654,EnvMapPixelShader
0x78A650,0x78A658,EnvMapNoBaseTexturePixelShader
0x78A654,0x78A65C,BumpEnvMapPixelShader
0x78A658,0x78A660,BumpModulatedEnvMapPixelShader
0x78A65C,0x78A664,BumpModulatedEnvMapNoAlphaPixelShader
0x78A660,0x78A668,VideoCardSupportsMultitexture
0x78A664,0x78A66C,VideoCardSupportsMultiplyAdd
0x78A668,0x78A670,VideoCardSupportsModulate2X
0x78A66C,0x78A674,VideoCardSupportsDiffuseInStage0
0x78A670,0x78A678,VideoCardMaxTextureBlendStages
0x78A674,0x78A67C,_rwD3D8ImmPool
0x78A678,0x78A680,CurrentBaseIndex3D
0x78A67C,0x78A684,CurrentVertexBuffer3D
0x78A680,0x78A688,IB3DOffset
0x78A684,0x78A68C,IndexBuffer3D
0x78A6A8,0x78A6B0,PointLight
0x78A710,0x78A718,DirectionalLight
0x78A778,0x78A780,D3D8LightOffset
0x78A77C,0x78A784,VideoCardMaxActiveLights
0x78A780,0x78A788,NumLightIndexFree
0x78A784,0x78A78C,MaxLightIndexFree
0x78A788,0x78A790,MaxLightIndex
0x78A78C,0x78A794,LightIndexFree
0x78A790,0x78A798,LightsToEnable
0x78A794,0x78A79C,NumLightsToEnable
0x78A798,0x78A7A0,MaxLightsToEnable
0x78A79C,0x78A7A4,LightsToDisable
0x78A7A0,0x78A7A8,NumLightsToDisable
0x78A7A4,0x78A7AC,MaxLightsToDisable
0x78A7A8,0x78A7B0,gMemoryLimits
0x78CD80,0x78CD88,CPointLights::aCachedMapReads
0x78D658,0x78D660,cWaterLevel_ms_aWaterZs
0x78D718,0x78D720,CAudioManager
0x792C70,0x792C78,CTimeCycle::m_VectorToSun
0x792D30,0x792D38,CWorld::ms_aSectors
0x7D1DC0,0x7D1DC8,meshModule
0x7D35D8,0x7D35E0,RtAnimInterpolatorInfoBlock
0x7D4040,0x7D4048,CSprite2d::maVertices
0x7D4120,0x7D4128,modelId
0x7D54F8,0x7D5500,CRenderer::ms_aVisibleEntityPtrs
0x7D7438,0x7D7440,ScriptParams
0x7D7C38,0x7D7C40,CFileLoader::ms_line
0x7D7D38,0x7D7D40,pBlipColour
0x7D7D44,0x7D7D4C,vecBlipPos_X
0x7D7D48,0x7D7D50,vecBlipPos_Y
0x7D7D5E,0x7D7D66,byteBlipBrightness
0x7D7D68,0x7D7D70,wBlipScale
0x7D7D6A,0x7D7D72,wBlipDisplay
0x7D7D6C,0x7D7D74,wBlipSprite
0x7D95D0,0x7D95D8,CriticalSection
0x7D9708,0x7D9710,CFallingGlassPlane
0x7D9775,0x7D977D,cGlass_aGlassPanes
0x7DAAB8,0x7DAAC0,stEventList
0x7DAAC0,0x7DAAC8,dwTargetPedId
0x7DB428,0x7DB430,stAnimBlocks
0x7DB888,0x7DB890,gaProjectileInfo
0x7DBCB0,0x7DBCB8,Pads
0x7DBED8,0x7DBEE0,offset
0x7DC0B8,0x7DC0C0,gpRubbishTexture
0x7DD708,0x7DD710,dgGGlobals
0x7DD860,0x7DD868,bCurMouseButtonLeft
0x7DD861,0x7DD869,bCurMouseButtonRight
0x7DD862,0x7DD86A,bCurMouseButtonMiddle
0x7DD863,0x7DD86B,bCurMouseWheelUp
0x7DD864,0x7DD86C,bCurMouseWheelDown
0x7DD865,0x7DD86D,bCurMouseButton4
0x7DD866,0x7DD86E,bCurMouseButton5
0x7DD868,0x7DD870,fCurMousePosX
0x7DD86C,0x7DD874,fCurMousePosY
0x7E4420,0x7E4428,CGlass::apEntitiesToBeRendered
0x7E4688,0x7E4690,CCamera
0x7E4698,0x7E46A0,x
0x7E469C,0x7E46A4,y
0x7E46B8,0x7E46C0,vecCamPos
0x7E46D2,0x7E46DA,bFollowPed
0x7E46FE,0x7E4706,TheCamera_ptr
0x7E4778,0x7E4780,fCameraLodDist
0x7E4810,0x7E4818,stCam1_bBelowMinDist
0x7E4811,0x7E4819,bBehindPlayerDesired
0x7E4812,0x7E481A,bCamLookingAtVector
0x7E4813,0x7E481B,bCollisionChecksOn
0x7E4814,0x7E481C,bFixingBeta
0x7E4815,0x7E481D,bTheHeightFixerVehicleIsATrain
0x7E4816,0x7E481E,bLookBehindCamWasInFront
0x7E4817,0x7E481F,bLookingBehind
0x7E4818,0x7E4820,bLookingLeft
0x7E4819,0x7E4821,bLookingRight
0x7E481A,0x7E4822,bRotating
0x7E481C,0x7E4824,nCameraMode
0x7E4820,0,dwFinishTime
0x7E4824,0,nDoCollisionChecksOnFrameNum
0x7E4828,0,nDoCollisionCheckEveryNumOfFrames
0x7E482C,0,nFrameNumWereAt
0x7E4830,0,nRunningVectorArrayPos
0x7E4834,0,nRunningVectorCounter
0x7E4838,0x7E4840,nDirectionWasLooking
0x7E483C,0x7E4844,fMaxRollAngle
0x7E4840,0x7E4848,fRoll
0x7E4844,0x7E484C,fRollSpeed
0x7E4848,0x7E4850,fSyphonModeTargetZOffSet
0x7E484C,0x7E4854,fAmountFractionObscured
0x7E4850,0x7E4858,fAlphaSpeedOverOneFrame
0x7E4854,0x7E485C,fBetaSpeedOverOneFrame
0x7E4858,0x7E4860,fBufferedTargetBeta
0x7E485C,0x7E4864,fBufferedTargetOrientation
0x7E4860,0x7E4868,fBufferedTargetOrientationSpeed
0x7E4864,0x7E486C,fCamBufferedHeight
0x7E4868,0x7E4870,fCamBufferedHeightSpeed
0x7E486C,0x7E4874,fCloseInPedHeightOffset
0x7E4870,0x7E4878,fCloseInPedHeightOffsetSpeed
0x7E4874,0x7E487C,fCloseInCarHeightOffset
0x7E4878,0x7E4880,fCloseInCarHeightOffsetSpeed
0x7E487C,0x7E4884,fDimensionOfHighestNearCar
0x7E4880,0x7E4888,fDistanceBeforeChanges
0x7E4884,0x7E488C,fFovSpeedOverOneFrame
0x7E4888,0x7E4890,fMinDistAwayFromCamWhenInterPolating
0x7E488C,0x7E4894,fPedBetweenCameraHeightOffset
0x7E4890,0x7E4898,fPlayerInFrontSyphonAngleOffset
0x7E4894,0x7E489C,fRadiusForDead
0x7E4898,0x7E48A0,fRealGroundDist
0x7E489C,0x7E48A4,fTargetBeta
0x7E48A0,0x7E48A8,fTimeElapsedFloat
0x7E48A4,0x7E48AC,fTilt
0x7E48A8,0x7E48B0,fTiltSpeed
0x7E48AC,0x7E48B4,fTransitionBeta
0x7E48B0,0x7E48B8,fTrueBeta
0x7E48B4,0x7E48BC,fTrueAlpha
0x7E48B8,0x7E48C0,fInitialPlayerOrientation
0x7E48BC,0x7E48C4,fAlpha
0x7E48C0,0x7E48C8,fAlphaSpeed
0x7E48C4,0x7E48CC,fFOV
0x7E48C8,0x7E48D0,fFOVSpeed
0x7E48CC,0x7E48D4,fBeta
0x7E48D0,0x7E48D8,fBetaSpeed
0x7E48D4,0x7E48DC,fDistance
0x7E48D8,0x7E48E0,fDistanceSpeed
0x7E48DC,0x7E48E4,fCaMinDistance
0x7E48E0,0x7E48E8,fCaMaxDistance
0x7E48E4,0x7E48EC,fSpeedVar
0x7E48E8,0x7E48F0,fTargetZoomGroundOne
0x7E48EC,0x7E48F4,fTargetZoomGroundTwo
0x7E48F0,0x7E48F8,fTargetZoomGroundThree
0x7E48F4,0x7E48FC,fTargetZoomOneZExtra
0x7E48F8,0x7E4900,fTargetZoomTwoZExtra
0x7E48FC,0x7E4904,fTargetZoomThreeZExtra
0x7E4900,0x7E4908,fTargetZoomZCloseIn
0x7E4904,0x7E490C,fMinRealGroundDist
0x7E4908,0x7E4910,fTargetCloseInDist
0x7E490C,0x7E4914,vecSourceSpeedOverOneFrame_X
0x7E4910,0x7E4918,vecSourceSpeedOverOneFrame_Y
0x7E4914,0x7E491C,vecSourceSpeedOverOneFrame_Z
0x7E4918,0x7E4920,vecTargetSpeedOverOneFrame_X
0x7E491C,0x7E4924,vecTargetSpeedOverOneFrame_Y
0x7E4920,0x7E4928,vecTargetSpeedOverOneFrame_Z
0x7E4924,0x7E492C,vecUpOverOneFrame_X
0x7E4928,0x7E4930,vecUpOverOneFrame_Y
0x7E492C,0x7E4934,vecUpOverOneFrame_Z
0x7E4930,0x7E4938,vecTargetCoorsForFudgeInter_X
0x7E4934,0x7E493C,vecTargetCoorsForFudgeInter_Y
0x7E4938,0x7E4940,vecTargetCoorsForFudgeInter_Z
0x7E493C,0x7E4944,vecCamFixedModeVector_X
0x7E4940,0x7E4948,vecCamFixedModeVector_Y
0x7E4944,0x7E494C,vecCamFixedModeVector_Z
0x7E4948,0x7E4950,vecCamFixedModeSource_X
0x7E494C,0x7E4954,vecCamFixedModeSource_Y
0x7E4950,0x7E4958,vecCamFixedModeSource_Z
0x7E4954,0x7E495C,vecCamFixedModeUpOffSet_X
0x7E4958,0x7E4960,vecCamFixedModeUpOffSet_Y
0x7E495C,0x7E4964,vecCamFixedModeUpOffSet_Z
0x7E4960,0x7E4968,vecLastAboveWaterCamPosition_X
0x7E4964,0x7E496C,vecLastAboveWaterCamPosition_Y
0x7E4968,0x7E4970,vecLastAboveWaterCamPosition_Z
0x7E496C,0x7E4974,vecBufferedPlayerBodyOffset_X
0x7E4970,0x7E4978,vecBufferedPlayerBodyOffset_Y
0x7E4974,0x7E497C,vecBufferedPlayerBodyOffset_Z
0x7E4978,0x7E4980,vecLookFront_X
0x7E497C,0x7E4984,vecLookFront_Y
0x7E4980,0x7E4988,vecLookFront_Z
0x7E4984,0x7E498C,vecSource_X
0x7E4988,0x7E4990,vecSource_Y
0x7E498C,0x7E4994,vecSource_Z
0x7E4990,0x7E4998,vecSourceBeforeLookBehind_X
0x7E4994,0x7E499C,vecSourceBeforeLookBehind_Y
0x7E4998,0x7E49A0,vecSourceBeforeLookBehind_Z
0x7E499C,0x7E49A4,vecLookUp_X
0x7E49A0,0x7E49A8,vecLookUp_Y
0x7E49A4,0x7E49AC,vecLookUp_Z
0x7E49A8,0x7E49B0,vecArrPrevVectors1_X
0x7E49AC,0x7E49B4,vecArrPrevVectors1_Y
0x7E49B0,0x7E49B8,vecArrPrevVectors1_Z
0x7E49B4,0x7E49BC,vecArrPrevVectors2_X
0x7E49B8,0x7E49C0,vecArrPrevVectors2_Y
0x7E49BC,0x7E49C4,vecArrPrevVectors2_Z
0x7E49C0,0x7E49C8,pTargetEntity
0x7E49C4,0x7E49CC,fCameraDistance
0x7E49C8,0x7E49D0,fIdealAlpha
0x7E49CC,0x7E49D4,fPlayerVelocity
0x7E49D0,0x7E49D8,pLastCarEntered
0x7E49D4,0x7E49DC,pLastPedLookedAt
0x7E49D8,0x7E49E0,bFirstPersonRunAboutActive
0x7E49DC,0x7E49E4,stCams_2_3
0x7E4FE0,0x7E4FE8,CPointLights::aLights
0x7E9B08,0x7E9B10,CPickups::aMessages
0x7E9E08,0x7E9E10,TempVertexBuffer
0x7EFE50,0x7EFE58,CParticle::m_CosTable
0x7F0EA0,0x7F0EA8,CTheScripts::IntroTextLines
0x7F3C60,0x7F3C68,gOperatingSystem
0x7F3C68,0x7F3C70,gPhysicalMemorySize
0x7F3C6C,0x7F3C74,gAvailablePhysicalMemorySize
0x7F3C78,0x7F3C80,gVideoMemorySize
0x7F3C7C,0x7F3C84,gAvailableVideoMemorySize
0x7F3D28,0x7F3D30,stAnimHierarchies
0x7F8378,0x7F8380,gString
0x7F8478,0x7F8480,pVehicleTexture
0x7F92F8,0x7F9300,CRubbish::aSheets
0x7F9C18,0x7F9C20,CFileMgr::ms_dirName
0x7FA368,0x7FA370,_rwIm3DModule
0x7FFD38,0x7FFD40,fWindSourceX
0x7FFD3C,0x7FFD44,fWindSourceY
0x7FFD40,0x7FFD48,fWindSourceZ
0x7FFD44,0x7FFD4C,dwWindSourceType
0x7FFEE0,0x7FFEE8,buffer
0x8100B8,0x8100C0,pRpWorld
0x8100BC,0x8100C4,pRwCamera
0x8116A8,0x8116B0,nLoadModelIndex
0x8116C8,0x8116D0,nChannelStatus
0x8116CC,0x8116D4,nChannelUnknown
0x8116D0,0x8116D8,uDiskOffset
0x8116D4,0x8116DC,nChannelDiskStatus
0x8116D8,0x8116E0,nChannelRetryCount
0x811700,0x811708,dwChannelTwoStatus
0x813D10,0x813D18,CHeli::pHelis
0x813D20,0x813D28,stDxInput_hWnd
0x813D2C,0x813D34,stDxInput_fMousePosX
0x813D30,0x813D38,stDxInput_fMousePosY
0x813D38,0x813D40,stDxInput_pDxInput8
0x813D3C,0x813D44,stDxInput_pDxInputDevice8
0x814018,0x814020,C3dMarkers::m_aMarkerArray
0x815128,0x815130,CCoronas::aCoronas
0x817CE8,0x817CF0,resourcesModule
0x817CF0,0x817CF8,CPhoneInfo
0x817CF8,0x817D00,stPhones
0x818848,0x818850,CBrightLights::aBrightLights
0x821280,0x821288,CTheScripts::ScriptSpace
0x8614D8,0x8614E0,CGame::aDatFile
0x864C70,0x864C78,cWaterLevel_aWaterFineBlockList
0x869630,0x869638,FrontendMenuManager
0x92D308,0x92D310,gEaxParameters
0x92D4C8,0x92D4D0,CModelInfo::ms_modelInfoPtrs
0x933BC0,0x933BC8,TempBufferRenderIndexList
0x9360F0,0x9360F8,_rxExecCtxGlobal
0x936908,0x936910,bOldMouseButtonLeft
0x936909,0x936911,bOldMouseButtonRight
0x93690A,0x936912,bOldMouseButtonMiddle
0x93690B,0x936913,bOldMouseWheelUp
0x93690C,0x936914,bOldMouseWheelDown
0x93690D,0x936915,bOldMouseButton4
0x93690E,0x936916,bOldMouseButton5
0x936910,0x936918,fOldMousePosX
0x936914,0x93691C,fOldMousePosY
0x938288,0x938290,TypeOfPedPlayerTable
0x939228,0x939230,byteCarColR
0x939229,0x939231,byteCarColG
0x93922A,0x939232,byteCarColB
0x93922B,0x939233,byteCarColA
0x943088,0x943090,CParticle::m_SinTable
0x944088,0x944090,RpHAnimAtomicGlobals
0x945850,0x945858,CPointLights::aCachedMapReadResults
0x945D30,0x945D38,pickup_vPos_X
0x945D34,0x945D3C,pickup_vPos_Y
0x945D38,0x945D40,pickup_vPos_Z
0x945D3C,0x945D44,pickup_fStandProximity
0x945D40,0x945D48,pickup_pObject
0x945D44,0x945D4C,pickup_pExtraObject
0x945D48,0x945D50,pickup_nQuantity
0x945D4C,0x945D54,pickup_uTimer
0x945D50,0x945D58,pickup_uMoneySpeed
0x945D52,0x945D5A,pickup_nModelId
0x945D54,0x945D5C,pickup_uUniqueId
0x945D56,0x945D5E,pickup_szPickupTextKey
0x945D5E,0x945D66,pickup_uType
0x945D5F,0x945D67,pickup_bRemoved
0x945D60,0x945D68,pickup_bEffects
0x94AD18,0x94AD20,LightStrengths
0x94AD28,0x94AD30,CWorld::Players
0x94B1A0,0x94B1A8,gAudio3dChannels
0x94B220,0x94B228,CText
0x94B788,0x94B790,pSampleStorage
0x94B840,0x94B848,lpBuffer
0x94BF40,0x94BF48,stAccidentManager
0x94D788,0x94D790,bMouseButtonLeft
0x94D789,0x94D791,bMouseButtonRight
0x94D78A,0x94D792,bMouseButtonMiddle
0x94D78B,0x94D793,bMouseWheelUp
0x94D78C,0x94D794,bMouseWheelDown
0x94D78D,0x94D795,bMouseButton4
0x94D78E,0x94D796,bMouseButton5
0x94D790,0x94D798,fMousePosX
0x94D794,0x94D79C,fMousePosY
0x94DB48,0x94DB50,NumExtraDirLightsInWorld
0x94DB54,0x94DB5C,CSprite2d::RecipNearClip
0x94DB58,0x94DB60,dwNumTiresPopped
0x94DB5C,0x94DB64,pSpriteRadarHardware
0x94DB60,0x94DB68,nChannelToRetry
0x94DB80,0,dwGangKills1
0x94DB84,0x94DB8C,dwGangKills2
0x94DB88,0x94DB90,dwGangKills3
0x94DB8C,0x94DB94,dwGangKills4
0x94DB90,0x94DB98,dwGangKills5
0x94DB94,0x94DB9C,dwGangKills6
0x94DB98,0x94DBA0,dwGangKills7
0x94DB9C,0x94DBA4,dwGangKills8
0x94DBA0,0x94DBA8,dwGangKills9
0x94DBAC,0x94DBB4,dwNumCriminalsKilled
0x94DBE0,0x94DBE8,CPools::ms_pObjectPool
0x94DD1C,0x94DD24,_ZN10CSceneEdit7pActorsE_ptr
0x94DD38,0x94DD40,CDraw::ms_fAspectRatio
0x94DD3C,0x94DD44,pSpriteRadarClub
0x94DD40,0x94DD48,pRpDirectionalLight
0x94DD50,0x94DD58,pSpriteRadarBiker
0x94DD60,0x94DD68,dwHighestVigilanteLevel
0x94DD64,0x94DD6C,pSpriteRadarDiaz
0x94DD84,0x94DD8C,CWeather::ExtraSunnyness
0x94DD90,0x94DD98,ppv
0x94DDA0,0x94DDA8,CTimeCycle::m_FogReduction
0x94DDBC,0x94DDC4,pSpriteRadarStrip
0x94DDC0,0x94DDC8,CWeather::Foggyness
0x94DDC4,0x94DDCC,nAnimBlockCount
0x94DDD0,0x94DDD8,CStreaming::ms_aInfoForModel
0x974B04,0x974B0C,dwBoatsDestroyed
0x974B0C,0x974B14,fMaxMissionPoints
0x974B2C,0x974B34,CTimer::m_snTimeInMilliseconds
0x974B30,0x974B38,dwBestJumpType
0x974B3C,0x974B44,dwLongestStoppieTime
0x974B40,0x974B48,CGlass::NumGlassEntities
0x974B44,0x974B4C,pRpAmbientLight
0x974B48,0x974B50,dwUniqueJumpCount
0x974B50,0x974B58,CRubbish::RubbishVisibility
0x974B60,0x974B68,entity
0x974BE8,0x974BF0,CWeather::CloudCoverage
0x974C04,0x974C0C,fDistTravelledByGolfCart
0x974C08,0x974C10,dwNumRampagesPassed
0x974C0C,0x974C14,dwNumRampagesTotal
0x975088,0x975090,pWaterRasterSandy
0x9751B0,0x9751B8,CPointLights::NumLights
0x9751BC,0x9751C4,pSpriteRadarLawyer
0x9751C4,0x9751CC,pClassArrayListFirst
0x9751C8,0x9751D0,pSpriteRadarArrow
0x9751F0,0x9751F8,dwHelisDestroyed
0x9751F8,0x975200,pSpriteRadarREspantoso
0x975214,0x97521C,pWaterRasterReflection
0x975238,0x975240,_RwD3D8DeviceCaps
0x97530C,0x975314,dwLongestWheelieTime
0x975310,0x975318,dwHighestFiremanLevel
0x975320,0x975328,dwTimesDied
0x97532C,0x975334,dwNumBulletsFired
0x975330,0x975338,dwTimesBusted
0x97533C,0x975344,CWeather::Wind
0x975340,0x975348,CWeather::Rain
0x975344,0x97534C,fRestartOverrideX
0x975348,0x975350,fRestartOverrideY
0x97534C,0x975354,fRestartOverrideZ
0x975350,0x975358,CWeather::LightningFlashLastChange
0x975354,0x97535C,nNumActiveModelRequests
0x975370,0x975378,pSpriteRadarTommy
0x975384,0x97538C,pSpriteRadarBoatyard
0x9753A8,0x9753B0,CTimer::ms_fTimeStepNonClipped
0x9753AC,0x9753B4,dwKillsByOthers
0x9753B0,0x9753B8,objectFlags
0x9753B4,0x9753BC,objects
0x9753C0,0x9753C8,CPool_CColModel
0x975404,0x97540C,fPropertyDamage
0x975424,0x97542C,CTimer::ms_fTimeStep
0x975428,0x975430,CParticleMgr
0x97852C,0x978534,pSpriteRadarRWildstyle
0x978530,0x978538,dwMaxUniqueJumpCount
0x978534,0x97853C,CDraw::ms_fNearClipZ
0x978540,0x978548,nHierarchiesLoaded
0x978550,0x978558,hDigDriver
0x978568,0x978570,pCurrentVehicle
0x9785D4,0x9785DC,CHeli::TestForNewRandomHelisTimer
0x9785E4,0x9785EC,dwMissionPassTime
0x9785F4,0x9785FC,hSampleSfxSdtFile
0x9785F8,0x978600,pSpriteRadarPrintworks
0x9785FC,0x978604,CWorld::ms_bigBuildingsList
0x978624,0x97862C,hSampleSfxRawFile
0x97863C,0x978644,CSprite::m_f2DNearScreenZ
0x978664,0x97866C,pSpriteRadarAvery
0x978668,0x978670,gAudioStreams
0x978674,0x97867C,RtAnimAnimationFreeList
0x9786B0,0x9786B8,pFirstFreeRef
0x9786C0,0x9786C8,fLongestWheelieDist
0x9786F0,0x9786F8,posn
0x978704,0x97870C,angle
0x97871C,0x978724,pModelReqLLFirst
0x978748,0x978750,CTheScripts::OnAMissionFlag
0x978754,0x97875C,RtAnimAnimationFreeListSpace
0x978778,0x978780,CPool_CAudioScriptObj
0x978794,0x97879C,dwKillsByPlayer
0x978798,0x9787A0,ClumpOffset
0x9787A8,0x9787B0,dwNumExplosivesFired
0x9787B4,0x9787BC,dwVigilanteKills
0x9787D8,0x9787E0,CWeather::InterpolationValue
0x9787DC,0x9787E4,dwBestJumpFlips
0x978804,0x97880C,pSpriteRadarRFlash
0x978810,0x978818,CGame::currArea
0x978824,0x97882C,pSpriteRadarKent
0x978834,0x97883C,CPools::ms_pTreadablePool
0x978AA8,0x978AB0,CPager
0x978D14,0x978D1C,dwBestJumpRotation
0x978D20,0x978D28,CPlacename
0x978D8C,0x978D94,CTimer::m_snPreviousTimeInMilliseconds
0x978D9C,0x978DA4,pSpriteRadarRwave
0x978DB8,0x978DC0,dwHighestParamedicLevel
0x978DBC,0x978DC4,stCutsceneCol
0x978E08,0x978E10,dwNumPropertiesOwned
0x978E50,0x978E58,pSpriteRadarFilmStudio
0x978E54,0x978E5C,fRestartOverrideHeading
0x978E58,0x978E60,mod_HandlingManager
0x978E6C,0x978E74,stHandlingData
0x97EAC4,0x97EACC,stHandlingDataPlane
0x97EDBC,0x97EDC4,stHandlingDataBoat
0x97F05C,0x97F064,CSprite2d::NearScreenZ
0x97F1F4,0x97F1FC,dwNumDaysPassed
0x97F204,0x97F20C,nCurrentMapLevel
0x97F210,0x97F218,fBestJumpDistance
0x97F214,0x97F21C,CSprite2d::nextBufferIndex
0x97F218,0x97F220,pSpriteRadarCortez
0x97F240,0x97F248,CPools::ms_pBuildingPool
0x97F25C,0x97F264,CPools::ms_pDummyPool
0x97F264,0x97F26C,CTimer::ms_fTimeScale
0x97F274,0x97F27C,CDraw::ms_fLODDistance
0x97F278,0x97F280,pSpriteRadarPhil
0x97F2AC,0x97F2B4,CPools::ms_pPedPool
0x97F2B4,0x97F2BC,CClock::ms_nMillisecondsPerGameMinute
0x97F2BC,0x97F2C4,CBrightLights::NumBrightLights
0x97F2C4,0x97F2CC,dwChaseStat
0x97F2D0,0x97F2D8,pSpriteRadarREmotion
0x97F2D4,0x97F2DC,CWeather::TrafficLightsBrightness
0x97F33C,0x97F344,CSprite::m_f2DFarScreenZ
0x97F348,0x97F350,CStats::PamphletMissionPassed
0x97F820,0x97F828,bFontColorR
0x97F821,0,bFontColorG
0x97F822,0,bFontColorB
0x97F823,0,bFontColorA
0x97F848,0x97F850,bFontBgColorR
0x97F849,0x97F851,bFontBgColorG
0x97F84A,0x97F852,bFontBgColorB
0x97F84B,0x97F853,bFontBgColorA
0x97F84C,0x97F854,fFontWrapX
0x97F862,0x97F86A,fFontDropColorR
0x97F863,0x97F86B,fFontDropColorG
0x97F864,0x97F86C,fFontDropColorB
0x97F865,0x97F86D,fFontDropColorA
0x97F884,0x97F88C,nNumPriorityModelRequests
0x97F8A0,0x97F8A8,stFireManager
0x980024,0x98002C,pSpriteRadarKCabs
0x980038,0x980040,cMusicManager
0x983B84,0x983B8C,lpZoneNameTextOld
0x983B8C,0x983B94,pWaterRasterWake
0x983B90,0x983B98,cSampleManager
0x9B4854,0x9B485C,gAudioChannels
0x9B48A4,0x9B48AC,pSpriteRadarRVCPR
0x9B48A8,0x9B48B0,CWorld::ms_listMovingEntityPtrs
0x9B48AC,0x9B48B4,CParticleObject::pCloseListHead
0x9B48B0,0x9B48B8,fPropertyBudget
0x9B48B4,0x9B48BC,dwTimesDrowned
0x9B48D0,0x9B48D8,fLongest2WheelDist
0x9B48D8,0x9B48E0,RsGlobal
0x9B5EA8,0x9B5EB0,dwLivesSavedAmbu
0x9B5EAC,0x9B5EB4,CWeather::WhenToPlayLightningSound
